Data,Cidade,UF,Vendedor,Salario,Veículo,Preço
2020-01-16,Pedreira,SP,Amanda de Oliveira,1800,Uno,26850
2020-01-16,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,17449
2020-01-16,Pedreira,SP,Amanda de Oliveira,1800,Polo,54562
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Corola,16678
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Corola,49221
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,12191
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Civic,51872
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Logan,27853
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Gol,32978
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Civic,20282
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Gol,48401
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Gol,57195
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Uno,40885
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Corola,23705
2020-01-19,Pedreira,SP,Amanda de Oliveira,1800,Gol,38348
2020-01-19,Pedreira,SP,Amanda de Oliveira,1800,Logan,53954
2020-01-19,Pedreira,SP,Amanda de Oliveira,1800,Civic,47870
2020-01-19,Pedreira,SP,Amanda de Oliveira,1800,Ka,58159
2020-01-19,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,27874
2020-01-19,Pedreira,SP,Amanda de Oliveira,1800,Civic,34819
2020-01-19,Pedreira,SP,Amanda de Oliveira,1800,Pálio,15490
2020-01-19,Pedreira,SP,Amanda de Oliveira,1800,Polo,27908
2020-01-19,Pedreira,SP,Amanda de Oliveira,1800,Polo,57364
2020-01-19,Pedreira,SP,Amanda de Oliveira,1800,Civic,18680
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Gol,46508
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Civic,30863
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,38532
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,21908
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,18773
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Uno,22859
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Corola,48412
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Pálio,23015
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Ka,36909
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,Civic,28056
2020-01-10,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,36157
2020-01-14,Pedreira,SP,Amanda de Oliveira,1800,Polo,29182
2020-01-14,Pedreira,SP,Amanda de Oliveira,1800,Polo,30585
2020-01-14,Pedreira,SP,Amanda de Oliveira,1800,Pálio,26738
2020-01-14,Pedreira,SP,Amanda de Oliveira,1800,Ka,17848
2020-01-14,Pedreira,SP,Amanda de Oliveira,1800,Cruze,37969
2020-01-14,Pedreira,SP,Amanda de Oliveira,1800,Logan,58726
2020-01-14,Pedreira,SP,Amanda de Oliveira,1800,Ka,21157
2020-01-14,Pedreira,SP,Amanda de Oliveira,1800,Ka,26897
2020-01-14,Pedreira,SP,Amanda de Oliveira,1800,Logan,57969
2020-01-14,Pedreira,SP,Amanda de Oliveira,1800,Corola,48462
2020-01-14,Pedreira,SP,Amanda de Oliveira,1800,Logan,17238
2020-01-04,Pedreira,SP,Amanda de Oliveira,1800,Corola,55680
2020-01-04,Pedreira,SP,Amanda de Oliveira,1800,Pálio,37490
2020-01-04,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,53403
2020-01-04,Pedreira,SP,Amanda de Oliveira,1800,Civic,44513
2020-01-04,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,46663
2020-01-04,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,29717
2020-01-04,Pedreira,SP,Amanda de Oliveira,1800,Ka,43219
2020-01-04,Pedreira,SP,Amanda de Oliveira,1800,Pálio,43243
2020-01-04,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,29766
10-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,22063
10-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,28491
10-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,31485
10-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,10581
10-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,42019
10-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,27006
10-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,57085
10-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,57307
10-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,28272
4-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,42663
4-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,43634
4-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,18397
4-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,41192
4-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,14316
2-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,13690
2-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,22687
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,15255
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,50209
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,23279
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,43939
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,37576
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,10372
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,19491
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,58465
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,32702
1-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,23074
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,32840
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,29121
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,43968
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,51574
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,14035
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,51374
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,26212
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,26120
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,17787
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,18074
22-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,23955
19-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,36222
19-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,34937
19-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,22109
19-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,54134
19-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,47318
19-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,15113
19-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,12663
19-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,22499
19-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,19759
23-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,15801
23-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,19161
23-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,23189
23-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,49007
5-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,17533
5-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,29705
5-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,12296
5-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,29320
5-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,54495
5-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,33819
7-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,34512
7-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,55796
7-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,11499
26-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,43772
26-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,49527
26-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,24155
26-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,52664
26-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,14547
26-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,45921
26-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,15265
8-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,28093
8-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,51358
8-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,38738
8-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,11195
4-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,30152
4-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,15470
4-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,48526
4-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,33500
15-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,58471
15-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,51192
15-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,17024
15-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,59887
15-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,50470
15-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,47702
15-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,37890
15-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,12635
15-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,34490
15-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,43600
17-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,23003
17-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,33578
17-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,52241
17-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,50112
17-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,31108
17-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,31992
17-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,13420
17-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,15433
17-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,14794
17-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,22257
17-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,55199
9-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,41564
9-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,47279
9-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,19564
9-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,22649
23-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,32036
23-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,30532
23-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,59690
23-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,54676
23-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,36265
23-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,59873
23-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,37158
23-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,31497
23-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,29263
3-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,46024
3-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,28966
7-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,54545
7-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,18556
7-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,26557
7-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,53305
7-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,25689
7-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,55817
2-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,18582
2-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,39465
2-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,20277
2-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,33655
2-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,50704
2-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,43422
2-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,21365
2-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,15250
12-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,33102
12-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,44524
12-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,59002
12-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,34713
12-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,55187
21-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,41174
3-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,54101
3-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,43268
3-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,37437
3-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,24766
3-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,33044
18-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,58759
18-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,29064
18-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,17989
18-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,27358
18-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,36268
18-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,36311
12-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,38113
12-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,44666
12-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,22660
12-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,45674
12-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,20410
12-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,28756
12-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,20751
12-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,20370
12-Fev-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,30057
2020-03-26,Pedreira,SP,Amanda de Oliveira,1800,Ka,39110
2020-03-26,Pedreira,SP,Amanda de Oliveira,1800,Logan,44443
2020-03-26,Pedreira,SP,Amanda de Oliveira,1800,Polo,48464
2020-03-26,Pedreira,SP,Amanda de Oliveira,1800,Gol,31825
2020-03-26,Pedreira,SP,Amanda de Oliveira,1800,Polo,57950
2020-03-26,Pedreira,SP,Amanda de Oliveira,1800,Uno,38215
2020-03-10,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,47876
2020-03-10,Pedreira,SP,Amanda de Oliveira,1800,Ka,11048
2020-03-10,Pedreira,SP,Amanda de Oliveira,1800,Civic,45887
2020-03-10,Pedreira,SP,Amanda de Oliveira,1800,Civic,12706
2020-03-10,Pedreira,SP,Amanda de Oliveira,1800,Corola,51266
2020-03-10,Pedreira,SP,Amanda de Oliveira,1800,Uno,54369
2020-03-10,Pedreira,SP,Amanda de Oliveira,1800,Polo,24438
2020-03-10,Pedreira,SP,Amanda de Oliveira,1800,Ka,38705
2020-03-10,Pedreira,SP,Amanda de Oliveira,1800,Uno,48698
2020-03-10,Pedreira,SP,Amanda de Oliveira,1800,Pálio,36625
2020-03-25,Pedreira,SP,Amanda de Oliveira,1800,Civic,39823
2020-03-25,Pedreira,SP,Amanda de Oliveira,1800,Ka,30014
2020-03-25,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,47509
2020-03-25,Pedreira,SP,Amanda de Oliveira,1800,Corola,56013
2020-03-25,Pedreira,SP,Amanda de Oliveira,1800,Civic,28141
2020-03-25,Pedreira,SP,Amanda de Oliveira,1800,Logan,15315
2020-03-25,Pedreira,SP,Amanda de Oliveira,1800,Uno,32264
2020-03-25,Pedreira,SP,Amanda de Oliveira,1800,Polo,33460
2020-03-25,Pedreira,SP,Amanda de Oliveira,1800,Gol,22020
2020-03-25,Pedreira,SP,Amanda de Oliveira,1800,Uno,23263
2020-03-15,Pedreira,SP,Amanda de Oliveira,1800,Cruze,47818
2020-03-15,Pedreira,SP,Amanda de Oliveira,1800,Pálio,44972
2020-03-15,Pedreira,SP,Amanda de Oliveira,1800,Uno,49126
2020-03-11,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,10238
2020-03-11,Pedreira,SP,Amanda de Oliveira,1800,Pálio,28007
2020-03-11,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,47370
2020-03-11,Pedreira,SP,Amanda de Oliveira,1800,Logan,15505
2020-03-11,Pedreira,SP,Amanda de Oliveira,1800,Polo,55730
2020-03-11,Pedreira,SP,Amanda de Oliveira,1800,Polo,51665
2020-03-11,Pedreira,SP,Amanda de Oliveira,1800,Corola,33283
2020-03-11,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,34267
2020-03-11,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,32334
2020-03-11,Pedreira,SP,Amanda de Oliveira,1800,Logan,34103
2020-03-26,Pedreira,SP,Amanda de Oliveira,1800,Ka,36447
2020-03-26,Pedreira,SP,Amanda de Oliveira,1800,Civic,36511
2020-03-26,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,47010
2020-03-26,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,58501
2020-03-26,Pedreira,SP,Amanda de Oliveira,1800,Polo,21910
2020-03-12,Pedreira,SP,Amanda de Oliveira,1800,Civic,30814
2020-03-12,Pedreira,SP,Amanda de Oliveira,1800,Logan,50517
2020-03-12,Pedreira,SP,Amanda de Oliveira,1800,Pálio,38666
2020-03-12,Pedreira,SP,Amanda de Oliveira,1800,Ka,14394
2020-03-12,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,18925
2020-03-12,Pedreira,SP,Amanda de Oliveira,1800,Cruze,56756
2020-03-12,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,19068
2020-03-05,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,50254
2020-03-05,Pedreira,SP,Amanda de Oliveira,1800,Cruze,53033
2020-03-05,Pedreira,SP,Amanda de Oliveira,1800,Civic,49520
2020-03-05,Pedreira,SP,Amanda de Oliveira,1800,Pálio,33140
2020-03-21,Pedreira,SP,Amanda de Oliveira,1800,Pálio,56831
2020-03-21,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,18712
2020-03-21,Pedreira,SP,Amanda de Oliveira,1800,Logan,39704
2020-03-21,Pedreira,SP,Amanda de Oliveira,1800,Pálio,15578
2020-03-21,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,23805
2020-03-21,Pedreira,SP,Amanda de Oliveira,1800,Logan,57330
2020-03-21,Pedreira,SP,Amanda de Oliveira,1800,Cruze,21391
2020-03-21,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,12008
2020-03-28,Pedreira,SP,Amanda de Oliveira,1800,Uno,48520
2020-03-28,Pedreira,SP,Amanda de Oliveira,1800,Polo,42855
2020-03-28,Pedreira,SP,Amanda de Oliveira,1800,Gol,49643
2020-03-19,Pedreira,SP,Amanda de Oliveira,1800,Cruze,35463
2020-03-19,Pedreira,SP,Amanda de Oliveira,1800,Logan,42756
2020-03-19,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,27469
2020-03-08,Pedreira,SP,Amanda de Oliveira,1800,Logan,44794
2020-03-08,Pedreira,SP,Amanda de Oliveira,1800,Gol,58231
2020-03-08,Pedreira,SP,Amanda de Oliveira,1800,Uno,10879
2020-03-08,Pedreira,SP,Amanda de Oliveira,1800,Pálio,46280
2020-03-12,Pedreira,SP,Amanda de Oliveira,1800,Pálio,40146
2020-03-12,Pedreira,SP,Amanda de Oliveira,1800,Ka,41286
2020-03-12,Pedreira,SP,Amanda de Oliveira,1800,Pálio,58981
2020-03-12,Pedreira,SP,Amanda de Oliveira,1800,Polo,16215
2020-03-12,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,10718
2020-03-12,Pedreira,SP,Amanda de Oliveira,1800,Polo,50376
23-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,35159
26-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,38715
26-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,44504
26-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,49544
26-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,31382
26-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,58362
26-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,32196
26-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,58925
26-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,42794
26-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,27114
26-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,17679
26-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,36155
24-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,37745
24-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,21273
24-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,52411
24-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,18733
24-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,57932
24-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,38639
24-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,40304
24-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,44922
24-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,59986
24-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,47624
8-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,42512
8-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,47449
8-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,14170
10-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,23016
10-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,31673
10-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,54154
10-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,10230
10-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,41497
10-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,35997
10-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,21047
1-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,12855
1-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,18231
1-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,25089
27-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,18513
27-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,33729
27-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,16003
27-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,11193
27-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Fiesta,56094
27-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,21914
27-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,57665
27-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,41194
27-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,39560
27-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,50451
27-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,37210
1-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,57469
17-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,34905
17-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,36572
11-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Polo,33457
11-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,37133
11-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,43842
11-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,29470
11-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,20665
11-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,19829
11-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,36585
7-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,44613
7-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,10435
7-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,20686
7-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,21592
7-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Corola,47687
7-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,32022
9-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,45491
9-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,29381
9-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,28105
9-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Cruze,18733
9-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Ka,35267
9-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,42397
9-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,EcoSport,55521
4-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Gol,18721
4-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Civic,56694
4-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,31241
4-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Uno,50136
4-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,23594
4-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Logan,36118
4-Abr-2020,Pedreira,SP,Amanda de Oliveira,1800,Pálio,31437
